"EntityName"	"DepartmentSubdivision"	"count"	"medianOT"	"medianTotalPay"
"All Counties"	"Board of Supervisors"	19	0	92261
"All Counties"	"California Childrens Services"	36	0	40803
"All Counties"	"Capital Projects"	10	0	21760.5
"All Counties"	"CCS - MTU"	19	0	47892
"All Counties"	"Central Telephone"	14	237.5	67256.5
"All Counties"	"Child Support  Svs"	172	0	46790
"All Counties"	"Children - Families Program"	9	0	78144
"All Counties"	"Community Development Services"	45	0	66507
"All Counties"	"Community Infra-Engineer Svs"	8	0	76237.5
"All Counties"	"Conservator Services"	29	0	44363
"All Counties"	"Cooperative Extension"	5	0	39469
"All Counties"	"Correctional Health Services"	92	1398.5	41824
"All Counties"	"County Administrator"	13	0	119614
"All Counties"	"County Counsel"	19	0	147585
"All Counties"	"County Head Start"	5	0	55256
"All Counties"	"D A - Child Abduction"	3	0	54995
"All Counties"	"D A - Public Assist Fraud Pros"	10	0	103565
"All Counties"	"D A - Victim Assistance"	9	0	45901
"All Counties"	"D A - Victim Witness Program"	10	429.5	48844.5
"All Counties"	"DA-Consumer Fraud-Prop 64"	14	0	57293.5
"All Counties"	"DA-Criminal Restitution Program"	3	0	43398
"All Counties"	"Dept. of Aging-Commodity Program"	5	0	18712
"All Counties"	"Dept. of Aging-Community Action"	20	454	46881.5
"All Counties"	"Dept. of Aging-Linkages Program"	1	330	17140
"All Counties"	"Dept. of Aging-Senior Nutrition"	7	0	15067
"All Counties"	"Dept. of Aging - Energy ECIP"	7	125	39469
"All Counties"	"Dept. of Aging - Energy Weather"	4	168.5	43970.5
"All Counties"	"Dept. of Aging - Ombudsman"	1	624	63960
"All Counties"	"Dept. of Aging - RSVP"	1	0	52908
"All Counties"	"District Attorney"	152	0	103184
"All Counties"	"Emergency Medical Services"	8	0	76480.5
"All Counties"	"Emergency Services"	15	900	31035
"All Counties"	"Employment - Economic Development"	115	69	50013
"All Counties"	"Environmental Health"	67	0	73683
"All Counties"	"Facilities Management"	46	152.5	62908
"All Counties"	"Fleet Services"	33	0	51057
"All Counties"	"Flood Channel Maintenance"	30	19	51658
"All Counties"	"Flood Management"	6	0	74194
"All Counties"	"Glassy-Winged Sharpshooter Prv"	7	0	18919
"All Counties"	"Health Care Services Admin"	4	0	153168.5
"All Counties"	"Hosp- Trauma Center"	6	0	11659
"All Counties"	"Hosp-CDCR Medical Guarded Unit"	19	1278	49955
"All Counties"	"Hosp-Medical Financial Assistant"	12	0	43604
"All Counties"	"Hosp -Sexual Asslt Frnsc Examiner"	6	695	3219
"All Counties"	"Hosp ACS Administration"	17	0	30998
"All Counties"	"Hosp Administration"	9	0	144943
"All Counties"	"Hosp Admitting"	21	441	36480
"All Counties"	"Hosp Biomedical Engineering"	4	867	61948
"All Counties"	"Hosp Cafeteria"	18	947.5	35462.5
"All Counties"	"Hosp Cardiac Catheter Lab"	4	1860.5	99718
"All Counties"	"Hosp Case Management"	15	392	89165
"All Counties"	"Hosp Childrens Health Services"	16	135.5	43613.5
"All Counties"	"Hosp Clinical Dietetics"	8	0	66838
"All Counties"	"Hosp Communications"	10	839	39309.5
"All Counties"	"Hosp Credit - Collections"	1	29	35916
"All Counties"	"Hosp CT Scanner"	2	4022	55600.5
"All Counties"	"Hosp Data Processing"	16	1540	60794
"All Counties"	"Hosp Dietary"	49	345	22062
"All Counties"	"Hosp Distribution Services"	15	440	36274
"All Counties"	"Hosp EKG"	6	738.5	75773.5
"All Counties"	"Hosp Emergency Room"	90	2445	50687.5
"All Counties"	"Hosp Employee Health Clinic"	2	396	45695.5
"All Counties"	"Hosp ER Registration"	19	1157	32603
"All Counties"	"Hosp Errand - Escort"	8	259	17907.5
"All Counties"	"Hosp Family Medicine Clinic"	23	302	24162
"All Counties"	"Hosp FP Clinic California St."	5	142	28187
"All Counties"	"Hosp General Accounting"	14	0	43576
"All Counties"	"Hosp Grounds"	4	182.5	43100
"All Counties"	"Hosp Healthy Beginnings-Calif St"	11	23	28441
"All Counties"	"Hosp Healthy Beginnings-Fr Camp"	12	31	24812.5
"All Counties"	"Hosp Hemodialysis Center"	55	738	39590
"All Counties"	"Hosp Housekeeping"	87	0	22498
"All Counties"	"Hosp Human Resources"	4	83.5	38166
"All Counties"	"Hosp Infections Disease-Oncology"	6	98.5	50266
"All Counties"	"Hosp Intensive Care Nursery"	56	3027	79201.5
"All Counties"	"Hosp Labor-Del-Recovery-Post Part"	98	1480.5	66174.5
"All Counties"	"Hosp Laboratory Clinic"	55	1248	45486
"All Counties"	"Hosp Laundry - Linen"	14	875.5	24427
"All Counties"	"Hosp Med-Surg Acute BMS-CMS"	98	3048.5	47186.5
"All Counties"	"Hosp Med-Surg Intensive Care"	58	3641.5	81980.5
"All Counties"	"Hosp Medical Clinic"	11	14	22471
"All Counties"	"Hosp Medical Information Svcs"	3	0	47017
"All Counties"	"Hosp Medical Library"	1	0	49133
"All Counties"	"Hosp Medical Records"	44	379.5	44891.5
"All Counties"	"Hosp Medical Staff"	5	114	42197
"All Counties"	"Hosp Nuclear Medicine"	1	911	90513
"All Counties"	"Hosp Nursing Administration"	8	0	134143
"All Counties"	"Hosp Nursing Education"	3	0	39469
"All Counties"	"Hosp Nursing Float Personnel"	63	1775	27708
"All Counties"	"Hosp Occupational Med Clinic"	1	284	37512
"All Counties"	"Hosp Occupational Therapy"	2	112	26179.5
"All Counties"	"Hosp Op Registration"	22	11	39860.5
"All Counties"	"Hosp Orthopedic Clinic"	8	69	37376.5
"All Counties"	"Hosp Outside Services"	2	5.5	48222.5
"All Counties"	"Hosp Paramedic Ed Radiology St"	2	950	77676
"All Counties"	"Hosp Pathology Clinic"	3	3032	50147
"All Counties"	"Hosp Patient Accounting"	32	0	39598.5
"All Counties"	"Hosp Pediatrics"	13	2217	89378
"All Counties"	"Hosp Pharmacy"	38	1366	45795
"All Counties"	"Hosp Phone Center"	8	13	27567
"All Counties"	"Hosp Physical Therapy"	5	543	82169
"All Counties"	"Hosp Physician Compensation"	82	0	213611
"All Counties"	"Hosp Plant Maintenance"	21	1656	59552
"All Counties"	"Hosp Plant Operations"	5	9695	69950
"All Counties"	"Hosp Primary Medicine Clinic"	12	196.5	25866.5
"All Counties"	"Hosp Progressive Care Unit"	76	1384.5	37392
"All Counties"	"Hosp Pulmonary Function Lab"	2	1723	65902
"All Counties"	"Hosp Purchasing - Warehouse"	3	0	46790
"All Counties"	"Hosp Residents-Family Practice"	31	0	32114
"All Counties"	"Hosp Residents - Internal Med"	33	0	34178
"All Counties"	"Hosp Residents - Surgery"	18	0	50807
"All Counties"	"Hosp Respiratory Care"	36	2121	52543.5
"All Counties"	"Hosp Security"	1	0	50068
"All Counties"	"Hosp Sleep Lab"	3	0	71567
"All Counties"	"Hosp Social Services"	10	879	43263.5
"All Counties"	"Hosp Special Care Clinic"	5	235	18106
"All Counties"	"Hosp Speech Therapy"	3	0	63470
"All Counties"	"Hosp Standards - Compliance"	10	0	86501.5
"All Counties"	"Hosp Sterile Processing Svc"	17	432	27297
"All Counties"	"Hosp Surgery - Recovery"	74	1313.5	44973.5
"All Counties"	"Hosp Surgery Clinic"	10	38	26397
"All Counties"	"Hosp Ultrasonography"	5	686	87029
"All Counties"	"Hosp Volunteer Services"	2	53	32012
"All Counties"	"Hospital Audiology"	3	0	44984
"All Counties"	"Hospital Interpreter Svs"	1	0	29373
"All Counties"	"Hospital Radiology"	44	550	37903
"All Counties"	"Housing Appeals Board"	5	0	125
"All Counties"	"HSA-Staff Development-Trainees"	32	0	3886
"All Counties"	"HSA-Temporary Extra Help"	17	0	12982
"All Counties"	"HSA - Admin Support"	100	0	64773.5
"All Counties"	"HSA - Administration"	1	168	60363
"All Counties"	"HSA - Clerical Support"	151	114	41257
"All Counties"	"HSA - EDP Support Cost"	8	1987.5	67986.5
"All Counties"	"HSA - Eligibility Staff"	380	1087.5	47982
"All Counties"	"HSA - Gain"	34	0	53924.5
"All Counties"	"HSA - Services Staff"	209	602	67231
"All Counties"	"HSA - Staff Development"	44	0	11657
"All Counties"	"HSA_Fraud Investigative Staff"	3	213	62491
"All Counties"	"Human Resources"	51	0	74894
"All Counties"	"Information Systems Division"	68	0	92269
"All Counties"	"Juvenile Detention"	129	4350	60797
"All Counties"	"Lovelace Transfer District"	23	853	43513
"All Counties"	"Mary Graham Childrens Shelter"	75	349	36553
"All Counties"	"Mental Health-Activity Center"	30	0	30829.5
"All Counties"	"Mental Health-Administration"	5	0	40159
"All Counties"	"Mental Health-Adult Outpatient"	201	0	41760
"All Counties"	"Mental Health-Childrens Service"	51	0	61087
"All Counties"	"Mental Health-Older Adult Srvs"	12	0	51519
"All Counties"	"Mental Health - Clerical"	70	0	39469
"All Counties"	"Mental Health - Lodi Clinic"	4	0	55813.5
"All Counties"	"Mental Health Pharmacy"	27	0	42071
"All Counties"	"Mental Health PHF-Inpatient Fac"	105	1611	39977
"All Counties"	"Mental Health Services"	40	0	59502.5
"All Counties"	"Neighborhood Preservation"	6	0	71056.5
"All Counties"	"North County Landfill"	11	1082	59158
"All Counties"	"Office of Revenue - Recovery"	37	0	31128
"All Counties"	"Parks - Recreation"	85	10	19471
"All Counties"	"Pretrial Services"	8	2782	64637
"All Counties"	"Probation-Adult- SB678"	12	2161	65011.5
"All Counties"	"Probation-LOC Comm Corr- AB109"	29	1851	63287
"All Counties"	"Probation - Administration"	19	0	46790
"All Counties"	"Probation - Adult"	58	660.5	62180
"All Counties"	"Probation - Juvenile"	71	87	46715
"All Counties"	"Probation Juvenile-Suppl AB109"	7	4931	70477
"All Counties"	"Public  Works-Road Main-South"	18	173	50385.5
"All Counties"	"Public Defender"	78	0	103988.5
"All Counties"	"Public Defender-Administration"	1	0	2496
"All Counties"	"Public Health-Admin Support"	26	0	56279.5
"All Counties"	"Public Health-AFLP- CAL Learn"	9	0	44757
"All Counties"	"Public Health-Clinical Services"	22	0	40740
"All Counties"	"Public Health-Health Education"	20	0	39272.5
"All Counties"	"Public Health-MCAH"	18	0	55332
"All Counties"	"Public Health-Public Health Lab"	15	0	58538
"All Counties"	"Public Health - CHDP"	11	0	74651
"All Counties"	"Public Health - Community Svs"	13	0	46306
"All Counties"	"Public Health - TB CD"	24	0	48852.5
"All Counties"	"Public Health - WIC"	29	0	39126
"All Counties"	"Public Works- RM Watchman"	1	678	7481
"All Counties"	"Public Works-Engnr-Design"	23	0	59170
"All Counties"	"Public Works-Engr Trans Plng"	3	0	86176
"All Counties"	"Public Works-Information System"	2	32	86941
"All Counties"	"Public Works-Road Main-Central"	9	0	43080
"All Counties"	"Public Works-Road Main-East"	13	298	48383
"All Counties"	"Public Works-Road Main-North"	24	39	51379.5
"All Counties"	"Public Works-Road Main Central"	16	129	50857
"All Counties"	"Public Works - Administration"	10	0	101258.5
"All Counties"	"Public Works - Central Srvs"	8	0	41201.5
"All Counties"	"Public Works - Engnr Bridge"	8	0	68895.5
"All Counties"	"Public Works - Engnr Field"	23	0	59170
"All Counties"	"Public Works - Engnr Traffic"	5	0	80066
"All Counties"	"Public Works - Fiscal"	8	29.5	53177.5
"All Counties"	"Public Works - Personnel-Trng"	2	399	49991
"All Counties"	"Public Works - Traffic Maintenance"	23	61	36541
"All Counties"	"Purchasing- Records Management"	4	0	38623
"All Counties"	"Purchasing - Admin - Fiscal"	4	0	89549
"All Counties"	"Purchasing - Buying"	9	0	56059
"All Counties"	"Purchasing - Duplicating"	3	0	42875
"All Counties"	"Purchasing - Mail Section"	6	0	34777
"All Counties"	"Purchasing - Support Services"	1	329	53420
"All Counties"	"PW - Dev Srvs-Public Services"	4	0	57284
"All Counties"	"Recorder - County Clerk"	26	0	46558.5
"All Counties"	"Refuse Disposal Administration"	11	0	63495
"All Counties"	"Registrar of Voters"	31	514	21583
"All Counties"	"Retirement Office"	24	0	48594.5
"All Counties"	"Sealer of Weights - Measures"	6	0	53166.5
"All Counties"	"Sheriff- Animal Control"	7	368	48061
"All Counties"	"Sheriff- Manteca Unified Court"	12	0	34898
"All Counties"	"Sheriff-AB109-Alternatives"	2	10166.5	75468.5
"All Counties"	"Sheriff-AB109-Bailiff"	1	6250	91170
"All Counties"	"Sheriff-AB109-Jail Beds"	21	13238	80880
"All Counties"	"Sheriff-AB109-Programming"	2	11455.5	75865
"All Counties"	"Sheriff-AB109-Support"	5	4190	53621
"All Counties"	"Sheriff-Admin-Support Services"	13	48	138135
"All Counties"	"Sheriff-AS-Background-Training"	30	0	28485.5
"All Counties"	"Sheriff-AS-Management Services"	1	1528	55721
"All Counties"	"Sheriff-Commissary"	1	329	45127
"All Counties"	"Sheriff-Cust-Prisoner Welfare"	6	0	48167.5
"All Counties"	"Sheriff-Custody-Regular Staff"	243	16905	88056
"All Counties"	"Sheriff-Custody-SLESF-AB109"	1	14290	80501
"All Counties"	"Sheriff-French Camp Unif Court"	3	0	40340
"All Counties"	"Sheriff-Hi Tech Crimes Task Fo"	1	6297	88521
"All Counties"	"Sheriff-Information Systems"	4	208.5	86770.5
"All Counties"	"Sheriff-Lathrop-CHRP Grant"	3	22457	96765
"All Counties"	"Sheriff-Lathrop Police Contract"	25	11554	96474
"All Counties"	"Sheriff-Mountain House"	6	12559.5	89882
"All Counties"	"Sheriff-Patrol-Airport"	1	17056	92590
"All Counties"	"Sheriff-Patrol-CHP Grant"	16	6204.5	64303
"All Counties"	"Sheriff-Patrol-CHRP Grant"	13	19658	92261
"All Counties"	"Sheriff-Rural Crime Task Force"	2	14705.5	101739.5
"All Counties"	"Sheriff-Stockton Unified Court"	66	0	54153
"All Counties"	"Sheriff - Auto Theft Program"	2	0	33907
"All Counties"	"Sheriff - Boating Safety"	7	14605	101112
"All Counties"	"Sheriff - CAL MMET"	2	17862.5	140387.5
"All Counties"	"Sheriff - Civil"	17	346	44221
"All Counties"	"Sheriff - Communications"	42	4219.5	63960
"All Counties"	"Sheriff - Community Corps"	7	0	45248
"All Counties"	"Sheriff - Coroner-Morgue"	8	2656.5	73397.5
"All Counties"	"Sheriff - Cust - Admin Support"	34	338.5	46758
"All Counties"	"Sheriff - Cust - Probationary"	14	216	6334
"All Counties"	"Sheriff - Cust - Work Furlough"	2	33	42635
"All Counties"	"Sheriff - Cust -AWP"	6	0	43037
"All Counties"	"Sheriff - Cust. Realignment"	5	2895	78020
"All Counties"	"Sheriff - Detectives"	33	10997	101173
"All Counties"	"Sheriff - Detectives Tech Svcs"	13	5858	62767
"All Counties"	"Sheriff - Jail Industries"	1	0	26833
"All Counties"	"Sheriff - Patrol"	119	11574	93992
"All Counties"	"Sheriff - Public Administrator"	4	0	41807.5
"All Counties"	"Sheriff - Records - Criminal"	23	946	44416
"All Counties"	"Sheriff - Records - Custody"	19	1724	41987
"All Counties"	"Solid Waste - Waste Diversion"	2	0	39131
"All Counties"	"Solid Waste -Engineering"	3	639	82158
"All Counties"	"Solid Waste AB-939"	3	0	69913
"All Counties"	"Stockton Metropolitan Airport"	13	0	46575
"All Counties"	"Substance Abuse Services"	203	0	3010
"All Counties"	"Surveyor"	4	0	25105.5
"All Counties"	"SW-Lovelace Transfer Op"	12	2042.5	59818
"All Counties"	"SW - North County Recycling"	21	1026	43215
"All Counties"	"Treasurer-Tax Collector"	29	0	46790
"All Counties"	"Utility Districts"	23	413	52644
"All Counties"	"Veterans Service Office"	5	0	48856
"All Counties"	"Water Resources"	7	0	57744
"All Counties"	"Administrative Office"	11	0	80984
"All Counties"	"Agricultural Commissioner"	70	0	46180.5
"All Counties"	"Air Pollution Control District"	27	0	85779
"All Counties"	"Airports"	22	0	40074
"All Counties"	"Animal Services"	24	52.5	43280.5
"All Counties"	"Assessor"	95	0	52899
"All Counties"	"Auditor-Controller"	41	0	68682
"All Counties"	"Behavioral Health"	361	0	45469
"All Counties"	"Board of Supervisors"	18	0	51601.5
"All Counties"	"Child Support Services"	42	0	53560.5
"All Counties"	"Clerk-Recorder"	27	0	47853
"All Counties"	"County Counsel"	24	0	86819
"All Counties"	"County Medical Services Program"	14	0	25450
"All Counties"	"Department of Social Services"	484	0	51291
"All Counties"	"District Attorney"	105	0	66655
"All Counties"	"Drinking Driver Programs"	19	0	42214
"All Counties"	"Emergency Services"	10	0	42779.5
"All Counties"	"Farm Advisor"	6	0	43872
"All Counties"	"Fleet Services"	17	0	52467
"All Counties"	"General Services Agency"	91	0	47986
"All Counties"	"Golf Courses"	28	0	9106
"All Counties"	"Grand Jury"	1	0	22492
"All Counties"	"Human Resources"	26	0	49154.5
"All Counties"	"Information Technology Division"	74	0	89170
"All Counties"	"Law Enforcement Medical Care"	41	122	27303
"All Counties"	"Law Library"	3	0	22881
"All Counties"	"Library"	98	0	42003
"All Counties"	"Organizational Development"	1	0	47399
"All Counties"	"Parks"	130	0	5394
"All Counties"	"Pension Trust Retirement Fund"	1	0	97676
"All Counties"	"Planning Department"	106	0	70082.5
"All Counties"	"Probation Department"	174	0	60383.5
"All Counties"	"Public Health Department"	214	0	47417.5
"All Counties"	"Public Works"	214	0	63920
"All Counties"	"Reprographics"	2	0	12336
"All Counties"	"Risk Management"	8	0	70328
"All Counties"	"Sheriff-Coroner"	426	4514	92061.5
"All Counties"	"Treasurer-Tax Collector"	37	0	41909
"All Counties"	"Veterans Services"	8	0	40105
"All Counties"	"39Th Ave Family Health Center"	98	113	52492.5
"All Counties"	"Aaa Program Staff"	5	0	71927
"All Counties"	"Ab109 Employment Services"	5	0	66786
"All Counties"	"Ab109 Re-Alignment"	2	281.5	48299.5
"All Counties"	"Ab12 Extended Foster Care"	1	1254	77447
"All Counties"	"Achieve 180"	2	0	93153.5
"All Counties"	"Acute Medical Surgery 2A/B"	85	3067	85502
"All Counties"	"Acute Psychiatric 3A/B"	44	1563.5	67622.5
"All Counties"	"Acute Psychiatric Unit 3A/B"	13	5593	95665
"All Counties"	"Admin Clerical Support"	1	462	45701
"All Counties"	"Administration"	14	0	148481.5
"All Counties"	"Administration & Support"	9	0	86106
"All Counties"	"Administration Division"	7	0	49367
"All Counties"	"Administrative Support"	5	0	32012
"All Counties"	"Adult Literacy Program"	2	0	51241.5
"All Counties"	"Adult Services Administration"	12	0	94669
"All Counties"	"Adult Services Clerical"	28	0	55953.5
"All Counties"	"Adult Srvcs La Puente Clini"	3	0	80635
"All Counties"	"Adult Svcs-Region Iii-Central"	16	0	87494.5
"All Counties"	"Afdc Fg/U & Fc"	241	2489	63299
"All Counties"	"Afdc Fg/U &Fc"	8	1509.5	70866
"All Counties"	"Affirmative Action/Eeo"	2	0	90415.5
"All Counties"	"Ag Commissioner/Sealer Admin"	41	0	58719
"All Counties"	"Aging And Adult Services"	7	0	70624
"All Counties"	"Aids-Community Services"	9	541	50345
"All Counties"	"Aids-Health & Social Services"	5	0	76331
"All Counties"	"Aids Administration"	3	0	121214
"All Counties"	"Airports"	12	379	60380
"All Counties"	"Analyst Services"	6	0	96045.5
"All Counties"	"Animal Control"	4	0	290
"All Counties"	"App Support/Proj Labor"	27	112	104091
"All Counties"	"Appraisal Services"	89	0	67339
