"EntityName"	"DepartmentSubdivision"	"count"	"medianOT"	"medianTotalPay"
"San Mateo"	"Post Release Community Supv"	13	393	87262
"San Mateo"	"Pre-Trial Services"	14	502.5	67435
"San Mateo"	"Prenatal-To-Three Initiative"	23	0	102088
"San Mateo"	"Prevention Clericial Support"	5	45	7017
"San Mateo"	"Prevention Management"	2	0	99570.5
"San Mateo"	"Primary Care Interface"	11	0	78775
"San Mateo"	"Prob-Hillcrest Placement Unit"	3	63	82482
"San Mateo"	"Prob-Housekeeping Unit"	1	666	14693
"San Mateo"	"Prob-Transportation Officers"	3	3228	50214
"San Mateo"	"Prob Hillcrest Placement Unit"	2	172.5	85688.5
"San Mateo"	"Probation-Administration"	4	0	49235
"San Mateo"	"Probation Admin & Fiscal"	10	0	52023.5
"San Mateo"	"Programing & Collection Servic"	13	0	45944
"San Mateo"	"Project Management Office"	1	0	91733
"San Mateo"	"Prop-Central"	1	0	74737
"San Mateo"	"Prop-North"	2	0	84731
"San Mateo"	"Prop-South"	2	0	90329.5
"San Mateo"	"Prop 36"	1	0	89860
"San Mateo"	"Prop 69 Dna"	1	3711	110303
"San Mateo"	"Property Tax/Spec Accounting"	12	0	53916
"San Mateo"	"Property Unit"	7	0	38604
"San Mateo"	"Psc-Administration"	10	0	30089.5
"San Mateo"	"Psc-Operations"	53	19362	99807
"San Mateo"	"Psc-Systems"	3	17045	106117
"San Mateo"	"Psychiatric Emergency Services"	24	2179	61383.5
"San Mateo"	"Public Administrator-Services"	3	0	56208
"San Mateo"	"Public Administrator-Warehouse"	3	0	37308
"San Mateo"	"Public Administrator Transitio"	8	0	34382.5
"San Mateo"	"Public Guardian-Lps"	9	0	77368
"San Mateo"	"Public Guardian-Probate"	7	0	81785
"San Mateo"	"Public Guardian-Property"	8	0	73048.5
"San Mateo"	"Public Health-Vital Statistics"	4	41	55110.5
"San Mateo"	"Public Health Admin"	12	0	70647
"San Mateo"	"Public Health Laboratory"	17	0	39598
"San Mateo"	"Public Health Nutrition"	41	0	43680
"San Mateo"	"Public Information"	2	0	14432.5
"San Mateo"	"Purchasing"	9	0	68080
"San Mateo"	"Quality Assurance & Planning"	5	0	86562
"San Mateo"	"Quality Control"	4	115	56780.5
"San Mateo"	"Quality Insurance"	8	0	88620.5
"San Mateo"	"R. Robinson Senior Care Center"	29	0	50143
"San Mateo"	"Radio Services"	12	1660.5	99992
"San Mateo"	"Radiology"	33	3474	80056
"San Mateo"	"Real Property Services"	5	0	72045
"San Mateo"	"Realignment And Reentry Admin"	5	0	97132
"San Mateo"	"Receiving Home"	23	777	47422
"San Mateo"	"Records-Sheriff"	23	1714	52889
"San Mateo"	"Records Center"	6	0	48307.5
"San Mateo"	"Recreational Therapy"	6	60	59618
"San Mateo"	"Reimbursement Services"	6	0	27305.5
"San Mateo"	"Relationship Management"	2	0	85999
"San Mateo"	"Residential Asstnce Energy Pro"	3	0	21421
"San Mateo"	"Resource Management"	15	0	65248
"San Mateo"	"Respiratory Therapy"	16	1082	60128.5
"San Mateo"	"Ret-Human Resources & Payroll"	23	0	77694
"San Mateo"	"Revenue Services"	27	0	56046
"San Mateo"	"Risk Management"	9	0	85815
"San Mateo"	"Road Services Administration"	4	0	51923.5
"San Mateo"	"Road Services Operations"	8	0	79817
"San Mateo"	"Rttac"	8	47	70068.5
"San Mateo"	"Rwc Court Investigation"	15	0	80567
"San Mateo"	"Rwc Domestic Violence"	2	159	80239
"San Mateo"	"Rwc Intensive Supv-Adult"	5	0	81853
"San Mateo"	"San Bruno Mtn Park"	2	326	39833
"San Mateo"	"San Carlos Branch Library"	32	0	8228.5
"San Mateo"	"San Carlos Bureau"	34	15422.5	136558
"San Mateo"	"San Pedro Valley Park"	8	259.5	39638.5
"San Mateo"	"Search And Rescue"	6	7255	100410.5
"San Mateo"	"Sequoia Teen Wellness Center"	10	0	35925
"San Mateo"	"Sex Offender Supervision"	3	0	84588
"San Mateo"	"Sheriff'S Coastside Substation"	24	30032.5	157252
"San Mateo"	"Sheriff's Community Program"	11	0	7972
"San Mateo"	"Sheriff'S Fiscal Services"	10	0	59853.5
"San Mateo"	"Sheriff'S Relief Unit"	11	6774	103892
"San Mateo"	"Sheriff'S Work Program"	12	1568.5	85412
"San Mateo"	"Shf-Administration"	7	0	130769
"San Mateo"	"Shf-Fair Oaks Patrol"	1	41842	174626
"San Mateo"	"Shf-General Investigation"	11	23172	147934
"San Mateo"	"Shf-No County Investigation"	6	15584	146761
"San Mateo"	"Shf-School Resources"	6	18682	123602.5
"San Mateo"	"Shf-Shop Program"	1	19140	134019
"San Mateo"	"Smc Works"	1	0	29139
"San Mateo"	"So San Francisco Clinic"	20	0	54963
"San Mateo"	"South County Health Center"	106	121	52510
"San Mateo"	"Special Districts Admin"	12	0	69942.5
"San Mateo"	"Special Emphasis Grant"	2	0	59599
"San Mateo"	"Special Forensics"	5	0	62088
"San Mateo"	"Special Grants"	1	0	70065
"San Mateo"	"Special Investigations"	12	31539.5	156676.5
"San Mateo"	"Specialty Clinic"	41	45	49186
"San Mateo"	"Speech Therapy"	2	460.5	52379.5
"San Mateo"	"Ssf Court Investigation"	6	0	82540
"San Mateo"	"Ssf Domestic Violence"	3	0	83934
"San Mateo"	"Ssf Intensive Supervision"	8	0	84609
"San Mateo"	"Staff-Clerical"	1	0	50256
"San Mateo"	"Staff-Coroner"	6	0	47720.5
"San Mateo"	"Staff-Program"	3	0	48744
"San Mateo"	"STD Control"	4	156	66933
"San Mateo"	"Sterile Processing"	5	3676	52218
"San Mateo"	"Summer Job For Youth"	4	0	52171
"San Mateo"	"Supervision Services Admin"	6	0	90106
"San Mateo"	"Supervision Services Clerical"	12	0	55511.5
"San Mateo"	"Support Services"	3	0	44832
"San Mateo"	"Support Services Admin"	1	0	173280
"San Mateo"	"Surgery"	16	5861.5	76125
"San Mateo"	"Surplus Property"	1	0	62164
"San Mateo"	"Switchboard"	1	451	25820
"San Mateo"	"Tax-Administration"	16	0	54035
"San Mateo"	"Technical Services"	5	2703	103528
"San Mateo"	"Telephone Services"	5	3206	108989
"San Mateo"	"Telephone/Voice Services"	1	0	145
"San Mateo"	"Tobacco Prevention"	4	0	18031.5
"San Mateo"	"Traffic"	2	77	36169
"San Mateo"	"Training"	11	0	53650
"San Mateo"	"Training-Sheriff"	5	5333	139236
"San Mateo"	"Transit Operations"	13	32995	150550
"San Mateo"	"Transportation"	9	1917	39086
"San Mateo"	"Transportation Officers"	5	0	50991
"San Mateo"	"Transportation Planning"	6	0	85082.5
"San Mateo"	"Treasurer-Administration"	15	0	55135
"San Mateo"	"Uc Cooperative Extension"	1	0	42832
"San Mateo"	"Vehicle Theft Trust Fund"	3	11045	122327
"San Mateo"	"Veterans Services"	2	852	43570
"San Mateo"	"Victim Witness Grant"	7	0	61230
"San Mateo"	"Violent Offender Supervision"	1	528	91844
"San Mateo"	"Volunteers"	2	1144.5	80123.5
"San Mateo"	"Vrs-Mental Health Counseling"	9	0	61323
"San Mateo"	"Vrs Admin Clerical"	2	0	82842
"San Mateo"	"Vrs Other Services"	1	0	9964
"San Mateo"	"Vrs Rehab-Ss Counseling"	3	0	77853
"San Mateo"	"Vrs Rehab-State Grants"	8	0	58244.5
"San Mateo"	"Vrs Workcenter Program"	10	0	59856.5
"San Mateo"	"Wia Clerical S&B"	1	1345	65876
"San Mateo"	"Wia Management S&B"	1	0	67291
"San Mateo"	"Wia Program Staff S&B"	18	0	59198.5
"San Mateo"	"Willow Clinic"	6	0	89385.5
"San Mateo"	"Women'S Correctional Facility"	24	16343.5	119442
"San Mateo"	"Women'S Transitional Facility"	2	19492.5	116752
"San Mateo"	"Woodside Branch Library"	10	0	29653
"San Mateo"	"Woodside Traffic"	2	58565.5	175966.5
"San Mateo"	"Workcenter Food Services"	4	30	46898.5
"San Mateo"	"Workcenter Recycling"	2	21884	63293
"San Mateo"	"Wrap Around"	2	0	80985.5
"San Mateo"	"Y & Fs Management"	8	0	110499
"San Mateo"	"Youth-Fam And Literacy"	2	0	81288.5
"San Mateo"	"Youth-Healthy Step/Pre3/Partne"	19	0	60992
"San Mateo"	"Youth Services"	2	349.5	51930
"San Mateo"	"Youth Services-Cpa 2000"	1	49	68667
"San Mateo"	"Youth Services Center - Cfs"	23	304	16568
"San Mateo"	"Youth Services Center Medical"	7	5987	139657
"San Mateo"	"Youth Services Cntr Security"	2	912	63150
"San Mateo"	"Youth Svcs-Wraparound Pilot"	1	0	46455
"San Mateo"	"Youth Svcs Central/So County"	11	0	48322
"San Mateo"	"Ysc Court Investigation"	10	0	83116
"San Mateo"	"Ysc Field Supervision"	3	0	87963
"San Mateo"	"Ysc Intensive Supervision"	2	0	82310.5
"San Mateo"	"Ysc Juvenile Hall"	114	1347	66565.5
"Santa Barbara"	"Agricultural Commissioner/W&M"	34	0	57779
"Santa Barbara"	"Alcohol, Drug, & Mental health Svcs"	387	0	57627
"Santa Barbara"	"Auditor-Controller"	69	0	66524
"Santa Barbara"	"Board of Supervisors"	27	0	65127
"Santa Barbara"	"Child Support Services"	86	42.5	55939
"Santa Barbara"	"Clerk-Recorder-Assessor"	114	0	61362
"Santa Barbara"	"Community Services"	4	0	104660.5
"Santa Barbara"	"County Counsel"	41	0	79997
"Santa Barbara"	"County Executive Office"	48	0	64000
"Santa Barbara"	"District Attorney"	148	0	67818
"Santa Barbara"	"Fire"	264	25316.5	117057
"Santa Barbara"	"First 5, Children & Families"	15	0	70520
"Santa Barbara"	"General County Programs"	6	0	3955
"Santa Barbara"	"General Services"	132	0	62993
"Santa Barbara"	"Housing/Community Development"	12	0	71211
"Santa Barbara"	"Human Resources"	32	0	67957.5
"Santa Barbara"	"Parks"	143	0	15316
"Santa Barbara"	"Planning & Development"	125	0	68305
"Santa Barbara"	"Probation"	398	18.5	63942.5
"Santa Barbara"	"Public Defender"	77	0	73319
"Santa Barbara"	"Public Health"	594	0	50272
"Santa Barbara"	"Public Works"	303	0	60371
"Santa Barbara"	"Sheriff"	747	4397	80929
"Santa Barbara"	"Social Services"	1041	0	43044
"Santa Barbara"	"Treasurer-Tax Collector-Public"	42	0	64568.5
"Santa Clara"	"Agriculture & Environ Mgmt."	97	0	54781.08
"Santa Clara"	"Airports"	13	4573.07	58589.3
"Santa Clara"	"Alcohol And Drug"	189	0	55636.82
"Santa Clara"	"Assessor"	281	0	57687.16
"Santa Clara"	"Clerk Of The Board"	34	0	52029.545
"Santa Clara"	"Communications"	101	4576.14	91152.57
"Santa Clara"	"Community Health Services"	98	560.045	55497.46
"Santa Clara"	"Controller"	89	0	70231.39
"Santa Clara"	"County Counsel"	146	0	81420.51
"Santa Clara"	"County Executive"	110	0	73283.25
"Santa Clara"	"County Library"	401	0	26298.26
"Santa Clara"	"County Parks & Recreation"	302	300.9	54530.215
"Santa Clara"	"County Recorder"	68	50.745	52729.805
"Santa Clara"	"Custody Health Services"	286	1417.43	66584.745
"Santa Clara"	"Department Of Correction"	309	435.5	52431.45
"Santa Clara"	"Department Of Revenue"	88	0	50980.04
"Santa Clara"	"Dept. Of Child Support Servs"	294	0	65821.68
"Santa Clara"	"Dept. Of Environmental Health"	119	0	89711.81
"Santa Clara"	"Dept. Of Planning & Development"	83	0	87282.04
"Santa Clara"	"District Attorney"	590	0	83873.71
"Santa Clara"	"Employee Services Agency"	221	0	59901.96
"Santa Clara"	"Facilities"	233	0	55929.8
"Santa Clara"	"Fleet Services"	58	244.515	68465.485
"Santa Clara"	"Information Services"	213	0	97206.71
"Santa Clara"	"Local Area Formation Comm"	3	0	99730.27
"Santa Clara"	"Medical Examiner-Coroner"	23	158.28	73661.55
"Santa Clara"	"Mental Health"	486	0	52609.74
"Santa Clara"	"Office Of Affordable Housing"	8	0	61752.415
"Santa Clara"	"Pre-Trial Services"	53	0	59809.44
"Santa Clara"	"Probation"	970	0	80926.345
"Santa Clara"	"Procurement Department"	35	0	81288.68
"Santa Clara"	"Public Defender"	275	0	94585.87
"Santa Clara"	"Public Health"	485	0	59158.86
"Santa Clara"	"Registrar Of Voters"	111	441.56	12488.31
"Santa Clara"	"Roads Operations"	264	0	62614.48
"Santa Clara"	"Scc Fire District"	313	10013.44	140975.08
"Santa Clara"	"Sheriff-DOC Contract"	672	12375.02	100595.435
"Santa Clara"	"Sheriff Services"	818	1530.06	97761.405
"Santa Clara"	"Social Services Agency"	2571	128.3	63261.7
"Santa Clara"	"SSA Nutrition Services"	11	0	67239.26
"Santa Clara"	"Supervisorial District 1"	9	0	69535.78
"Santa Clara"	"Supervisorial District 2"	17	0	20085.52
"Santa Clara"	"Supervisorial District 3"	11	0	68629.6
"Santa Clara"	"Supervisorial District 4"	7	0	90568.35
"Santa Clara"	"Supervisorial District 5"	15	0	46348.17
"Santa Clara"	"Tax Collector"	92	0	41059.825
"Santa Clara"	"Valley Health Plan/Mgdcare"	89	0	64864.33
"Santa Clara"	"Valley Medical Center"	6974	634.31	58071.725
"Santa Clara"	"Vector Control District"	42	504.745	59196.8
"Santa Cruz"	"Agricultural Commission"	30	364.5	50914
"Santa Cruz"	"Agricultural Extension Services"	1	0	51303
"Santa Cruz"	"Assessor"	25	1361.5	55619
"Santa Cruz"	"Auditor-Controller"	27	155	57981
"Santa Cruz"	"Board Of Supervisors"	23	0	66239
"Santa Cruz"	"Child Support Services"	63	541	56992
"Santa Cruz"	"County Administrative Office"	18	197	61129.5
"Santa Cruz"	"County Clerk"	40	76.5	3045.5
"Santa Cruz"	"County Counsel"	19	152	138580
"Santa Cruz"	"Custodial Funds"	1	0	5766
"Santa Cruz"	"District Attorney"	92	4629	72251.5
"Santa Cruz"	"Emergency Services"	1	0	104653
"Santa Cruz"	"General Services"	55	955	46085
"Santa Cruz"	"Health Services Agency"	550	706	62092.5
"Santa Cruz"	"Human Services Department"	506	3061	57649
"Santa Cruz"	"Info Services"	58	1285	77627.5
"Santa Cruz"	"Info Services - Radio Shop"	7	475	53678
"Santa Cruz"	"Parks And Recreation"	146	235.5	7115.5
"Santa Cruz"	"Personnel"	36	830.5	58154.5
"Santa Cruz"	"Planning"	63	276	76495
"Santa Cruz"	"Probation"	155	795	58771
"Santa Cruz"	"Public Works"	259	1511	63892
"Santa Cruz"	"Recorder"	11	550.5	48476
"Santa Cruz"	"Redevelopment Agency"	1	0	103653
"Santa Cruz"	"Sheriff - Coroner"	346	7575	85054
"Santa Cruz"	"Treasurer - Tax Collector"	14	2000	52214.5
"Shasta"	"Ag Commissioner/Sealer Of Weigh"	18	0	38421
"Shasta"	"Ag Extension Service"	2	0	32892.5
"Shasta"	"Assessor"	40	0	50119
"Shasta"	"Auditor Controller"	29	0	35599
"Shasta"	"Board Of Supervisors"	5	0	54278
"Shasta"	"Burney Substation"	10	21728	86019
"Shasta"	"CAO-Personnel"	14	0	34956
"Shasta"	"CAO-Purchasing"	2	13	12857
"Shasta"	"CAO-Risk Management"	10	0	43274.5
"Shasta"	"Clerk Of The Board"	3	0	42839
"Shasta"	"Community Action Agency"	3	0	46477
"Shasta"	"County Administrative Office"	7	0	79375
"Shasta"	"County Clerk"	2	342	66697
"Shasta"	"County Counsel"	12	0	95149.5
"Shasta"	"DA-Victim Witness"	10	0	40380
"Shasta"	"Dept. Of Child Support Services"	95	0	33650
"Shasta"	"Detention Annex"	6	6752.5	51819.5
"Shasta"	"District Attorney"	70	0	40133
"Shasta"	"Election Admin & Registration"	41	0	2970
"Shasta"	"Farm Advisor-Joint Lassen"	1	0	17436
"Shasta"	"Fire Protection Administration"	2	6859.5	52148.5
"Shasta"	"Health Services-HHSA"	94	0	39129.5
"Shasta"	"Health Services-MH Combined"	14	0	43295.5
"Shasta"	"Health Services-MHSA"	68	13.5	25546.5
"Shasta"	"Health Services-PH-CCSS"	19	0	40525
"Shasta"	"Housing & Comm Action Program"	8	0	36654
"Shasta"	"Housing Cal Home"	1	0	10152
"Shasta"	"Housing Rehabilitation"	1	0	45080
"Shasta"	"IHSS - Public Authority"	3	0	28123
"Shasta"	"Information Technology"	44	64	47960
"Shasta"	"Intermountain Fair"	19	0	1029
"Shasta"	"Mental Health"	96	7	44527
"Shasta"	"Opportunity Center Clients"	233	0	1983
"Shasta"	"Probation"	96	0	37020.5
"Shasta"	"Probation-Juvenile Hall"	46	2322	34865
"Shasta"	"Public Defender"	34	0	54182
"Shasta"	"Public Health"	170	0	28432.5
"Shasta"	"Public Works-County Serv Area"	11	811	40921
"Shasta"	"Public Works-Facilities Mgmt."	39	0	32487
"Shasta"	"Public Works-Fleet Management"	6	0	42271
"Shasta"	"Public Works-Roads"	121	72	42211
"Shasta"	"Recorder"	10	0	32897
"Shasta"	"Res Mgmt.-Air Quality"	7	0	57310
"Shasta"	"Res Mgmt.-Building Division"	15	0	28268
"Shasta"	"Res Mgmt.-Environmental Health"	16	0	42650.5
"Shasta"	"Res Mgmt.-Planning"	9	0	52521
"Shasta"	"Sheriff"	134	2039	45309.5
"Shasta"	"Sheriff'S Civil Unit"	6	0	30433
"Shasta"	"Sheriff-Boating Safety"	15	904	15207
"Shasta"	"Sheriff-Coroner"	8	3645.5	62535
"Shasta"	"Sheriff-County Jail"	99	7221	46744
"Shasta"	"Sheriff - Animal Shelter"	5	270	25685
"Shasta"	"Social Services-Opp Center"	57	471	24360
"Shasta"	"Social Services & Ben Admin"	531	44	31156
"Shasta"	"Substance Abuse-Perinatal"	14	0	28034.5
"Shasta"	"Treasurer-Tax Collector"	17	0	36882
"Shasta"	"Veterans Service Office"	10	0	16919
"Sierra"	"Assessor"	5	0	41461
"Sierra"	"Assistant Treasurer"	1	0	60821
"Sierra"	"Auditor"	3	0	50319
"Sierra"	"Auditor/Treasurer-Tax Collector"	1	0	110257
"Sierra"	"Board of Supervisors"	5	0	25265
"Sierra"	"Building"	4	0	35474
"Sierra"	"Clerk"	3	0	37284
"Sierra"	"D.A."	1	0	38123
"Sierra"	"District Attorney"	1	0	106841
"Sierra"	"Health Department"	15	0	5095
"Sierra"	"Human Services"	4	0	46165.37
"Sierra"	"IS"	1	0	56706
"Sierra"	"IS Help"	1	0	63187
"Sierra"	"Mental Health"	24	0	4820
"Sierra"	"Parks"	1	0	12011
"Sierra"	"Planning"	4	0	46884
"Sierra"	"Plant Maintenance"	3	0	21999
"Sierra"	"Plant Manager"	1	0	47193
"Sierra"	"Probation"	3	0	58656
"Sierra"	"Public Works"	1	0	57334
"Sierra"	"Road"	6	6.31	39296.31
"Sierra"	"Road Department"	14	20.635	28616.905
"Sierra"	"Sheriff"	20	1955.785	52504.375
"Sierra"	"Social Services"	13	0	41113
"Sierra"	"Solid Waste"	11	0	9431
"Sierra"	"Transportation"	1	0	127630
"Sierra"	"Treasurer"	1	0	32653
"Sierra"	"Victim Witness"	1	0	44006
"Siskiyou"	"Agriculture Commissioner/Sealer"	26	0	14244.5
"Siskiyou"	"Air Pollution Control District"	3	0	51689
"Siskiyou"	"Animal Control"	3	0	33167
"Siskiyou"	"Assessor"	22	0	38459.5
"Siskiyou"	"Auditor-Controller"	16	12	36544
"Siskiyou"	"Automotive Service"	3	26	38478
"Siskiyou"	"Bailiff - Court Services"	1	2329	61933
"Siskiyou"	"Behavioral Health"	64	0	27599
"Siskiyou"	"Behavioral Health - Local MHSA"	22	184.5	44025
"Siskiyou"	"Board Of Supervisors"	6	0	34835.5
"Siskiyou"	"Building Department"	4	0	54176.5
"Siskiyou"	"Clerk"	3	0	68150
"Siskiyou"	"Comm Corrections Performance Incntv"	1	79	40648
"Siskiyou"	"Communications"	3	0	59840
"Siskiyou"	"County Administrator"	5	0	55835
"Siskiyou"	"County Counsel"	7	0	58235
"Siskiyou"	"County Jail"	42	3293.5	52046
"Siskiyou"	"County Library"	5	0	32439
"Siskiyou"	"Courthouse & Grounds"	3	157	38389
"Siskiyou"	"Dept. Of Child Support Services"	25	6	40585
"Siskiyou"	"District Attorney-Public Admin"	26	0	37726.5
"Siskiyou"	"Drug & Alcohol Program"	7	0	12552
"Siskiyou"	"Elections & Registrations"	16	0	408
"Siskiyou"	"Emergency Services"	2	480	40562.5
"Siskiyou"	"Environmental Health"	9	0	64502
"Siskiyou"	"Hammond Ranch Fire"	4	0	3270
"Siskiyou"	"Human Services Administration"	128	0	35182.5
"Siskiyou"	"Inmate Health Program"	6	991	27124
"Siskiyou"	"Juvenile Hall"	27	296	23213
"Siskiyou"	"Local Community Corrections"	11	30	33685
"Siskiyou"	"Natural Resources"	1	0	59743
"Siskiyou"	"Perinatal Substance Abuse"	3	0	9309
"Siskiyou"	"Ph - Personal Health"	17	0	47331
"Siskiyou"	"Planning"	7	0	33921
"Siskiyou"	"Predatory Animal Control"	1	1778	36664
"Siskiyou"	"Probation"	22	124	39968.5
"Siskiyou"	"Public Defender"	8	0	69583.5
"Siskiyou"	"Public Guardian"	2	0	21118
"Siskiyou"	"Public Health Administration"	7	0	41182
"Siskiyou"	"Recorder"	5	0	23589
"Siskiyou"	"Road Construction & Maintenance"	95	408	43126
"Siskiyou"	"Sheriff-Coroner"	76	2471	58599.5
"Siskiyou"	"Siskiyou Co Flood Control & Water"	2	0	20553
"Siskiyou"	"Siskiyou County Museum"	1	0	13866
"Siskiyou"	"Siskiyou Narc Task Force- Asset For"	2	51	19466.5
"Siskiyou"	"Siskiyou Transit And General Expres"	28	168.5	23140
"Siskiyou"	"Solid Waste Disposal"	6	112	36690
"Siskiyou"	"Surveyor"	1	0	28044
"Siskiyou"	"Treasurer-Tax Collector"	7	0	48146
"Siskiyou"	"Tulelake Farm Adviser"	2	0	8374
"Siskiyou"	"Veterans Service Office"	3	110	20239
"Siskiyou"	"Women, Infants & Children"	7	0	19659
"Siskiyou"	"Yreka Farm Adviser"	2	0	13748
"Solano"	"Agriculture Dept."	29	0	49323
"Solano"	"Assr/Recorder Dept."	54	0	57394
"Solano"	"Auditor/Controller Department"	36	170.5	64060.5
"Solano"	"Board of Supervisors"	15	0	59012
"Solano"	"Cooperative Extension-UC"	2	0	44119.5
"Solano"	"County Administrator's Office"	19	0	94579
"Solano"	"County Counsel Dept."	21	0	118779
"Solano"	"Dept. of Child Support Services"	108	0	58201.5
"Solano"	"Dept. of Information Technology"	65	0	75759
"Solano"	"District Attorney Dept"	135	0	66839
"Solano"	"Fouts Springs Youth Facility"	1	0	49518
"Solano"	"General Services"	97	0	52236
"Solano"	"Health & Social Services Dept"	1207	0	54730
"Solano"	"Human Resources Dept."	36	0	52133
"Solano"	"Library Dept"	283	0	8560
"Solano"	"Probation Dept"	214	0	65489.5
"Solano"	"Public Defender Dept"	89	0	78090
"Solano"	"Res Mgmt-Deta Water Act"	1	0	106370
"Solano"	"Res Mgmt-Public Works"	64	0	58731.5
"Solano"	"Resource Management"	70	0	66781
"Solano"	"Sheriff's EMPG Grants"	1	0	25252
"Solano"	"Sheriff's Office Dept."	501	5052	74777
"Solano"	"Treasurer-Tax Collector-Co Clk"	15	1210	50585
"Solano"	"Veterans Services"	5	0	50069
"Sonoma"	"Agricultural-Commissioners Office"	60	0	36593.5
"Sonoma"	"Auditor-Controller"	107	0	60257
"Sonoma"	"Board of Supervisors"	34	0	25463.5
"Sonoma"	"Clerk Recorder Assessor"	130	0	54257
"Sonoma"	"Community Development Commission"	36	0	58937.5
"Sonoma"	"County Administrator's Office"	31	0	45654
"Sonoma"	"County Counsel"	45	0	94633
"Sonoma"	"Cu Cooperative Extension"	8	0	34111.5
"Sonoma"	"Department Of Child Support Services"	99	0	58359
"Sonoma"	"Department Of Health Services"	772	0	51455.5
"Sonoma"	"District Attorneys Office"	136	0	66282.5
"Sonoma"	"Economic Development Board"	27	0	19005
"Sonoma"	"Fire And Emergency Services Department"	61	0	7507
"Sonoma"	"General Services Department"	170	0	49186
"Sonoma"	"Human Resources Department"	74	0	57040
"Sonoma"	"Human Services Department"	969	0	50580
"Sonoma"	"Information Systems Department"	114	0	85476.5
"Sonoma"	"Permit Resource Management Department"	123	0	67861
"Sonoma"	"Probation Department"	353	81	63721
"Sonoma"	"Public Defender's Office"	67	0	85013
"Sonoma"	"Regional Parks Department"	213	377	20080
"Sonoma"	"Retirement"	22	0	61768
"Sonoma"	"Sheriff"	742	9209	91091.5
"Sonoma"	"Transportation and Public Works"	228	1403.5	59798.5
"Sonoma"	"Water Agency"	319	83	69011
"Stanislaus"	"Aging & Veterans Services"	22	0	44231
"Stanislaus"	"Agricultural Commissioner"	51	0	37369
"Stanislaus"	"Alliance WorkNet"	82	0	45401.5
"Stanislaus"	"Animal Services"	28	134.5	39097
"Stanislaus"	"Assessor"	53	0	54634
"Stanislaus"	"Auditor Controller"	36	0	52130.5
"Stanislaus"	"Behavioral Health & Recov Svs"	432	0	45292.5
"Stanislaus"	"Board of Supervisors"	8	0	74542
"Stanislaus"	"Chief Executive Office"	63	0	61412
"Stanislaus"	"Child Support Services"	149	0	42788
"Stanislaus"	"Childrens & Families Com"	4	0	51479
"Stanislaus"	"Clerk/Recorder"	55	0	35714
"Stanislaus"	"Community Services Agency"	916	228.5	42737.5
"Stanislaus"	"Cooperative Extension"	4	0	37091
"Stanislaus"	"County Counsel"	14	0	73408.5
"Stanislaus"	"District Attorney"	128	0	52522
"Stanislaus"	"Environmental Resources"	85	0	53002
"Stanislaus"	"General Services Agency"	50	0	44284
"Stanislaus"	"Health Services Agency"	543	0	34633
"Stanislaus"	"Law Library"	4	0	17173
"Stanislaus"	"Library"	141	0	19281
"Stanislaus"	"Local Agency Formation Comm."	3	0	77867
"Stanislaus"	"Parks & Recreation"	38	0	31722
"Stanislaus"	"Planning & Community Develop"	27	0	63511
"Stanislaus"	"Probation"	239	515	50655
"Stanislaus"	"Public Defender"	37	0	81634
"Stanislaus"	"Public Works"	100	0	52556.5
"Stanislaus"	"Retirement Board"	12	0	55491.5
"Stanislaus"	"Sheriff"	619	4433	57246
"Stanislaus"	"Stanislaus Regional 911"	59	3597	67658
"Stanislaus"	"Strategic Business Technology"	24	0	77787
"Stanislaus"	"Treasurer"	27	0	43491
"Sutter"	"Agricultural Commissioner"	22	0	57811
"Sutter"	"Animal Control"	13	0	17167
"Sutter"	"Assessor"	24	0	47083.5
"Sutter"	"Auditor-Controller"	13	0	42697
"Sutter"	"Bi-County Farm Advisor"	2	0	41553
"Sutter"	"Board Of Supervisors"	6	0	33912.5
"Sutter"	"Boat Patrol Reserves"	1	0	234
"Sutter"	"Building Inspection"	1	0	56821
"Sutter"	"Building Maintenance"	30	41.5	37150.5
"Sutter"	"Child Support Services"	33	0	44788
"Sutter"	"Clerk Of The Board"	3	0	18999
"Sutter"	"Community Memorial Museum"	5	0	961
"Sutter"	"County Administrator"	7	0	87580
"Sutter"	"County Airport"	1	0	2941
"Sutter"	"County Clerk"	1	0	80203
"Sutter"	"County Counsel"	7	0	116073
"Sutter"	"County Jail"	57	6683	56470
"Sutter"	"County Library"	21	0	34372
"Sutter"	"County Service Area F"	17	4118	68051
"Sutter"	"Development Services Admin"	10	0	52790.5
"Sutter"	"District Attorney"	31	0	61424
"Sutter"	"Elections"	10	0	36117
"Sutter"	"Emergency Services"	1	0	85854
"Sutter"	"Engineering Services"	9	0	94509
"Sutter"	"Environmental Health"	7	0	68559
"Sutter"	"Fire Administration Services"	1	0	128961
"Sutter"	"Fleet Management ISF"	5	0	53757
"Sutter"	"General Services Department"	7	0	50203
"Sutter"	"Human Resources"	8	0	60594
"Sutter"	"Human Services Administration"	4	0	64871
"Sutter"	"Information Technology ISF"	17	0	76968
"Sutter"	"Jail Medical"	27	0	21462
"Sutter"	"Jail Reserves"	14	0	876
"Sutter"	"Mash-Mental Health Serv Act"	1	0	18352
"Sutter"	"Mental Health Services"	167	0	40589
"Sutter"	"Mhsa-Mental Health Serv Act"	46	0	58647
"Sutter"	"Net 5 Sheriff"	1	0	44444
"Sutter"	"Off Of Revenue Collection"	4	0	28472.5
